time,model_id,model_name,port_name,data
0,2,coastGuardShip,,The ship will arrive in 72 hours.
0,3,evacueeManager,,OFF SHIP: White;0;Green;475;Yellow;20;Red;5;Black;0;ON SHIP: White;0;Green;0;Yellow;0;Red;0;Evacuees to Transfer;
0,4,helipadManager,,;No helos are at ES
0,5,helicopterQueue,,;No helos are waiting to land
0,7,filterLoc,,
0,8,evacuee,,Evacuee;501;in triage state;R;is at the evacuation site
0,10,filterLoc,,
0,11,evacuee,,Evacuee;500;in triage state;R;is at the evacuation site
0,13,filterLoc,,
0,14,evacuee,,Evacuee;494;in triage state;Y;is at the evacuation site
0,16,filterLoc,,
0,17,evacuee,,Evacuee;492;in triage state;Y;is at the evacuation site
0,19,filterLoc,,
0,20,evacuee,,Evacuee;489;in triage state;Y;is at the evacuation site
0,22,filterLoc,,
0,23,evacuee,,Evacuee;486;in triage state;Y;is at the evacuation site
0,25,filterLoc,,
0,26,evacuee,,Evacuee;484;in triage state;Y;is at the evacuation site
0,28,filterLoc,,
0,29,evacuee,,Evacuee;483;in triage state;Y;is at the evacuation site
0,31,filterLoc,,
0,32,evacuee,,Evacuee;482;in triage state;Y;is at the evacuation site
0,34,filterLoc,,
0,35,evacuee,,Evacuee;499;in triage state;R;is at the evacuation site
0,37,filterLoc,,
0,38,evacuee,,Evacuee;479;in triage state;Y;is at the evacuation site
0,40,filterLoc,,
0,41,evacuee,,Evacuee;478;in triage state;Y;is at the evacuation site
0,43,filterLoc,,
0,44,evacuee,,Evacuee;476;in triage state;G;is at the evacuation site
0,46,filterLoc,,
0,47,evacuee,,Evacuee;475;in triage state;G;is at the evacuation site
0,49,filterLoc,,
0,50,evacuee,,Evacuee;472;in triage state;G;is at the evacuation site
0,52,filterLoc,,
0,53,evacuee,,Evacuee;471;in triage state;G;is at the evacuation site
0,55,filterLoc,,
0,56,evacuee,,Evacuee;468;in triage state;G;is at the evacuation site
0,58,filterLoc,,
0,59,evacuee,,Evacuee;463;in triage state;G;is at the evacuation site
0,61,filterLoc,,
0,62,evacuee,,Evacuee;462;in triage state;G;is at the evacuation site
0,64,filterLoc,,
0,65,evacuee,,Evacuee;461;in triage state;G;is at the evacuation site
0,67,filterLoc,,
0,68,evacuee,,Evacuee;459;in triage state;G;is at the evacuation site
0,70,filterLoc,,
0,71,evacuee,,Evacuee;495;in triage state;Y;is at the evacuation site
0,73,filterLoc,,
0,74,evacuee,,Evacuee;458;in triage state;G;is at the evacuation site
0,76,filterLoc,,
0,77,evacuee,,Evacuee;456;in triage state;G;is at the evacuation site
0,79,filterLoc,,
0,80,evacuee,,Evacuee;455;in triage state;G;is at the evacuation site
0,82,filterLoc,,
0,83,evacuee,,Evacuee;448;in triage state;G;is at the evacuation site
0,85,filterLoc,,
0,86,evacuee,,Evacuee;445;in triage state;G;is at the evacuation site
0,88,filterLoc,,
0,89,evacuee,,Evacuee;442;in triage state;G;is at the evacuation site
0,91,filterLoc,,
0,92,evacuee,,Evacuee;441;in triage state;G;is at the evacuation site
0,94,filterLoc,,
0,95,evacuee,,Evacuee;439;in triage state;G;is at the evacuation site
0,97,filterLoc,,
0,98,evacuee,,Evacuee;437;in triage state;G;is at the evacuation site
0,100,filterLoc,,
0,101,evacuee,,Evacuee;436;in triage state;G;is at the evacuation site
0,103,filterEvac,,
0,104,filterES,,
0,105,helicopter,,Helicopter;3;is unloading people at the FOL;;and has;0;spots taken
0,107,filterLoc,,
0,108,evacuee,,Evacuee;434;in triage state;G;is at the evacuation site
0,110,filterLoc,,
0,111,evacuee,,Evacuee;433;in triage state;G;is at the evacuation site
0,113,filterLoc,,
0,114,evacuee,,Evacuee;428;in triage state;G;is at the evacuation site
0,116,filterLoc,,
0,117,evacuee,,Evacuee;426;in triage state;G;is at the evacuation site
0,119,filterLoc,,
0,120,evacuee,,Evacuee;423;in triage state;G;is at the evacuation site
0,122,filterLoc,,
0,123,evacuee,,Evacuee;420;in triage state;G;is at the evacuation site
0,125,filterLoc,,
0,126,evacuee,,Evacuee;419;in triage state;G;is at the evacuation site
0,128,filterLoc,,
0,129,evacuee,,Evacuee;414;in triage state;G;is at the evacuation site
0,131,filterLoc,,
0,132,evacuee,,Evacuee;411;in triage state;G;is at the evacuation site
0,134,filterLoc,,
0,135,evacuee,,Evacuee;422;in triage state;G;is at the evacuation site
0,137,filterLoc,,
0,138,evacuee,,Evacuee;409;in triage state;G;is at the evacuation site
0,140,filterLoc,,
0,141,evacuee,,Evacuee;408;in triage state;G;is at the evacuation site
0,143,filterLoc,,
0,144,evacuee,,Evacuee;406;in triage state;G;is at the evacuation site
0,146,filterLoc,,
0,147,evacuee,,Evacuee;404;in triage state;G;is at the evacuation site
0,149,filterLoc,,
0,150,evacuee,,Evacuee;403;in triage state;G;is at the evacuation site
0,152,filterLoc,,
0,153,evacuee,,Evacuee;401;in triage state;G;is at the evacuation site
0,155,filterLoc,,
0,156,evacuee,,Evacuee;398;in triage state;G;is at the evacuation site
0,158,filterLoc,,
0,159,evacuee,,Evacuee;397;in triage state;G;is at the evacuation site
0,161,filterLoc,,
0,162,evacuee,,Evacuee;452;in triage state;G;is at the evacuation site
0,164,filterLoc,,
0,165,evacuee,,Evacuee;396;in triage state;G;is at the evacuation site
0,167,filterLoc,,
0,168,evacuee,,Evacuee;395;in triage state;G;is at the evacuation site
0,170,filterLoc,,
0,171,evacuee,,Evacuee;393;in triage state;G;is at the evacuation site
0,173,filterLoc,,
0,174,evacuee,,Evacuee;392;in triage state;G;is at the evacuation site
0,176,filterLoc,,
0,177,evacuee,,Evacuee;389;in triage state;G;is at the evacuation site
0,179,filterLoc,,
0,180,evacuee,,Evacuee;384;in triage state;G;is at the evacuation site
0,182,filterLoc,,
0,183,evacuee,,Evacuee;430;in triage state;G;is at the evacuation site
0,185,filterLoc,,
0,186,evacuee,,Evacuee;383;in triage state;G;is at the evacuation site
0,188,filterLoc,,
0,189,evacuee,,Evacuee;480;in triage state;Y;is at the evacuation site
0,191,filterLoc,,
0,192,evacuee,,Evacuee;382;in triage state;G;is at the evacuation site
0,194,filterLoc,,
0,195,evacuee,,Evacuee;381;in triage state;G;is at the evacuation site
0,197,filterLoc,,
0,198,evacuee,,Evacuee;427;in triage state;G;is at the evacuation site
0,200,filterLoc,,
0,201,evacuee,,Evacuee;380;in triage state;G;is at the evacuation site
0,203,filterLoc,,
0,204,evacuee,,Evacuee;379;in triage state;G;is at the evacuation site
0,206,filterLoc,,
0,207,evacuee,,Evacuee;378;in triage state;G;is at the evacuation site
0,209,filterLoc,,
0,210,evacuee,,Evacuee;377;in triage state;G;is at the evacuation site
0,212,filterLoc,,
0,213,evacuee,,Evacuee;375;in triage state;G;is at the evacuation site
0,215,filterLoc,,
0,216,evacuee,,Evacuee;374;in triage state;G;is at the evacuation site
0,218,filterLoc,,
0,219,evacuee,,Evacuee;372;in triage state;G;is at the evacuation site
0,221,filterLoc,,
0,222,evacuee,,Evacuee;371;in triage state;G;is at the evacuation site
0,223,FOL,,;Lives Saved;0
0,225,filterLoc,,
0,226,evacuee,,Evacuee;370;in triage state;G;is at the evacuation site
0,228,filterLoc,,
0,229,evacuee,,Evacuee;457;in triage state;G;is at the evacuation site
0,231,filterLoc,,
0,232,evacuee,,Evacuee;369;in triage state;G;is at the evacuation site
0,234,filterLoc,,
0,235,evacuee,,Evacuee;366;in triage state;G;is at the evacuation site
0,237,filterLoc,,
0,238,evacuee,,Evacuee;362;in triage state;G;is at the evacuation site
0,240,filterLoc,,
0,241,evacuee,,Evacuee;425;in triage state;G;is at the evacuation site
0,243,filterLoc,,
0,244,evacuee,,Evacuee;360;in triage state;G;is at the evacuation site
0,246,filterLoc,,
0,247,evacuee,,Evacuee;357;in triage state;G;is at the evacuation site
0,249,filterLoc,,
0,250,evacuee,,Evacuee;354;in triage state;G;is at the evacuation site
0,252,filterLoc,,
0,253,evacuee,,Evacuee;353;in triage state;G;is at the evacuation site
0,255,filterLoc,,
0,256,evacuee,,Evacuee;351;in triage state;G;is at the evacuation site
0,258,filterLoc,,
0,259,evacuee,,Evacuee;349;in triage state;G;is at the evacuation site
0,261,filterLoc,,
0,262,evacuee,,Evacuee;348;in triage state;G;is at the evacuation site
0,264,filterLoc,,
